Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Angola,AGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.105045562462262,Sub-Saharan Africa,Lower middle income
Angola,AGO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.159346765941731,Sub-Saharan Africa,Lower middle income
Antigua and Barbuda,ATG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,51.1266552755233,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,6.48222573702907,Latin America & Caribbean,High income
Antigua and Barbuda,ATG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,29.367791542076,Latin America & Caribbean,High income
Argentina,ARG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,21.2130069169697,Latin America & Caribbean,Upper middle income
Argentina,ARG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,7.0386830862178,Latin America & Caribbean,Upper middle income
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,17.4341720574717,Latin America & Caribbean,Upper middle income
Armenia,ARM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,17.0649546267182,Europe & Central Asia,Upper middle income
Armenia,ARM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,1.30047002237784,Europe & Central Asia,Upper middle income
Armenia,ARM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.559439575023003,Europe & Central Asia,Upper middle income
Aruba,ABW,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,42.9242572751546,Latin America & Caribbean,High income
Aruba,ABW,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,15.4428229480349,Latin America & Caribbean,High income
Aruba,ABW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,16.8993138878562,Latin America & Caribbean,High income
Australia,AUS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,52.5284998471969,East Asia & Pacific,High income
Australia,AUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,46.7561156116738,East Asia & Pacific,High income
Australia,AUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,44.7511458399702,East Asia & Pacific,High income
Austria,AUT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,2.37740810849667,Europe & Central Asia,High income
Austria,AUT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,49.8818908643632,Europe & Central Asia,High income
Austria,AUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,33.7301329516915,Europe & Central Asia,High income
Austria,AUT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,76.3391359562946,Europe & Central Asia,High income
Azerbaijan,AZE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,9.80086938066261,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.147757575623251,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,5.14264289519541,Europe & Central Asia,Upper middle income
"Bahamas, The",BHS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,35.3102660305402,Latin America & Caribbean,High income
"Bahamas, The",BHS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,8.0,Latin America & Caribbean,High income
"Bahamas, The",BHS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,9.7345870582241,Latin America & Caribbean,High income
Bahrain,BHR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,25.5347747322579,Middle East & North Africa,High income
Bahrain,BHR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,6.15373254647607,Middle East & North Africa,High income
Bahrain,BHR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,30.7247368130219,Middle East & North Africa,High income
Bangladesh,BGD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.365160757753074,South Asia,Lower middle income
Bangladesh,BGD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.0710394230507683,South Asia,Lower middle income
Bangladesh,BGD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.207366638129846,South Asia,Lower middle income
Barbados,BRB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,47.2527598325593,Latin America & Caribbean,High income
Barbados,BRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,3.97367835457927,Latin America & Caribbean,High income
Barbados,BRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,10.8626551630715,Latin America & Caribbean,High income
Belarus,BLR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,27.5429765837583,Europe & Central Asia,Upper middle income
Belarus,BLR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,1.86039812615388,Europe & Central Asia,Upper middle income
Belarus,BLR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.493959102272144,Europe & Central Asia,Upper middle income
Belgium,BEL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,1.40673996365682,Europe & Central Asia,High income
Belgium,BEL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,49.127594918978,Europe & Central Asia,High income
Belgium,BEL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,29.4316916924341,Europe & Central Asia,High income
Belgium,BEL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,54.9078754319886,Europe & Central Asia,High income
Belize,BLZ,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,14.8480683059315,Latin America & Caribbean,Upper middle income
Belize,BLZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,5.96383530272428,Latin America & Caribbean,Upper middle income
Belize,BLZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,6.98175656875651,Latin America & Caribbean,Upper middle income
Benin,BEN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.715130499130458,Sub-Saharan Africa,Lower middle income
Benin,BEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.225247851473369,Sub-Saharan Africa,Lower middle income
Benin,BEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.768193392645056,Sub-Saharan Africa,Lower middle income
Bermuda,BMU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,91.1015434606011,North America,High income
Bermuda,BMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,42.9498600152711,North America,High income
Bermuda,BMU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,21.1210398050366,North America,High income
Bhutan,BTN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,2.36989057790481,South Asia,Lower middle income
Bhutan,BTN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.40094444691941,South Asia,Lower middle income
Bhutan,BTN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.0,South Asia,Lower middle income
Bolivia,BOL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,5.93464621256504,Latin America & Caribbean,Lower middle income
Bolivia,BOL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,1.4427635847914,Latin America & Caribbean,Lower middle income
Bolivia,BOL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,6.76967151836916,Latin America & Caribbean,Lower middle income
Bosnia and Herzegovina,BIH,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,0.000649074191824502,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,BIH,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,18.7510322082634,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,1.08296074971207,Europe & Central Asia,Upper middle income
Bosnia and Herzegovina,BIH,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,2.24497935102678,Europe & Central Asia,Upper middle income
Botswana,BWA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,8.10191119256079,Sub-Saharan Africa,Upper middle income
Botswana,BWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,2.90266662177209,Sub-Saharan Africa,Upper middle income
Botswana,BWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,13.2462372912074,Sub-Saharan Africa,Upper middle income
Brazil,BRA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,0.0574652265559086,Latin America & Caribbean,Upper middle income
Brazil,BRA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,17.7718522700965,Latin America & Caribbean,Upper middle income
Brazil,BRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,2.87068515854108,Latin America & Caribbean,Upper middle income
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,13.3251349993215,Latin America & Caribbean,Upper middle income
British Virgin Islands,VGB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,51.3808606294156,Latin America & Caribbean,High income
Brunei Darussalam,BRN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,24.6611768742494,East Asia & Pacific,High income
Brunei Darussalam,BRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,8.99628453448726,East Asia & Pacific,High income
Brunei Darussalam,BRN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,29.1032522118472,East Asia & Pacific,High income
Bulgaria,BGR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,36.0199837010594,Europe & Central Asia,High income
Bulgaria,BGR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,5.37092346908696,Europe & Central Asia,High income
Bulgaria,BGR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,9.22440041397309,Europe & Central Asia,High income
Burkina Faso,BFA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.4462437191555,Sub-Saharan Africa,Low income
Burkina Faso,BFA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.0770801689426014,Sub-Saharan Africa,Low income
Burkina Faso,BFA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.211688420806896,Sub-Saharan Africa,Low income
Burundi,BDI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.309109742304481,Sub-Saharan Africa,Low income
Burundi,BDI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.077248447383456,Sub-Saharan Africa,Low income
Burundi,BDI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.252233549720457,Sub-Saharan Africa,Low income
Cabo Verde,CPV,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,12.0542578372309,Sub-Saharan Africa,Upper middle income
Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,1.82244385164396,Sub-Saharan Africa,Upper middle income
Cabo Verde,CPV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,4.3521420992374,Sub-Saharan Africa,Upper middle income
Cambodia,KHM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.247786610792712,East Asia & Pacific,Lower middle income
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.047022640068885,East Asia & Pacific,Lower middle income
Cambodia,KHM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,1.04753234064625,East Asia & Pacific,Lower middle income
Cameroon,CMR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.637043858994432,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.252120077733662,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.692560554874589,Sub-Saharan Africa,Lower middle income
Canada,CAN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,4.56733457739582,North America,High income
Canada,CAN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,67.461261487392,North America,High income
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,51.3,North America,High income
Canada,CAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,28.2502125240149,North America,High income
Cayman Islands,CYM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,88.2189847255129,Latin America & Caribbean,High income
Cayman Islands,CYM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,26.9698039017997,Latin America & Caribbean,High income
Central African Republic,CAF,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.246985978041517,Sub-Saharan Africa,Low income
Central African Republic,CAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.0533941742150456,Sub-Saharan Africa,Low income
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.129571118814133,Sub-Saharan Africa,Low income
Chad,TCD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.120546145348741,Sub-Saharan Africa,Low income
Chad,TCD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.03570707628555,Sub-Saharan Africa,Low income
Chad,TCD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.0646139556980874,Sub-Saharan Africa,Low income
Chile,CHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,0.0495367699252466,Latin America & Caribbean,High income
Chile,CHL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,21.3014431776806,Latin America & Caribbean,High income
Chile,CHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,16.6,Latin America & Caribbean,High income
Chile,CHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,21.940177255205,Latin America & Caribbean,High income
China,CHN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,0.00178484057941392,East Asia & Pacific,Upper middle income
China,CHN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,11.4076203122656,East Asia & Pacific,Upper middle income
China,CHN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,1.77591320677415,East Asia & Pacific,Upper middle income
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,6.71560052077804,East Asia & Pacific,Upper middle income
Colombia,COL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,0.0226963800962161,Latin America & Caribbean,Upper middle income
Colombia,COL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,18.4005887551511,Latin America & Caribbean,Upper middle income
Colombia,COL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,2.207532992624,Latin America & Caribbean,Upper middle income
Colombia,COL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,5.7733558721281,Latin America & Caribbean,Upper middle income
Comoros,COM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,1.26343083121922,Sub-Saharan Africa,Lower middle income
Comoros,COM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.271740607285909,Sub-Saharan Africa,Lower middle income
Comoros,COM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.0,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.0194228802955414,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.0059021136806903,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.0296985937240694,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.698114614553468,Sub-Saharan Africa,Lower middle income
"Congo, Rep.",COG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.0263547320580279,Sub-Saharan Africa,Lower middle income
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,2.22127377357922,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,22.8236051195877,Latin America & Caribbean,High income
Costa Rica,CRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,5.80025302331829,Latin America & Caribbean,High income
Costa Rica,CRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,5.37399761639865,Latin America & Caribbean,High income
Cote d'Ivoire,CIV,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,1.48972789655282,Sub-Saharan Africa,Lower middle income
Cote d'Ivoire,CIV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.231461670612799,Sub-Saharan Africa,Lower middle income
Cote d'Ivoire,CIV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,2.67219556535498,Sub-Saharan Africa,Lower middle income
Croatia,HRV,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,39.7849566758088,Europe & Central Asia,High income
Croatia,HRV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,6.64488254374396,Europe & Central Asia,High income
Croatia,HRV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,23.8782923669213,Europe & Central Asia,High income
Cuba,CUB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,4.39824652004045,Latin America & Caribbean,Upper middle income
Cuba,CUB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.541182548811058,Latin America & Caribbean,Upper middle income
Cuba,CUB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.0588346014068275,Latin America & Caribbean,Upper middle income
Cyprus,CYP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,63.0954838709677,Europe & Central Asia,High income
Cyprus,CYP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,15.2553943710137,Europe & Central Asia,High income
Cyprus,CYP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,31.3009318996416,Europe & Central Asia,High income
Czechia,CZE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,0.0244216847367596,Europe & Central Asia,High income
Czechia,CZE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,37.8208960531041,Europe & Central Asia,High income
Czechia,CZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,9.78052788834393,Europe & Central Asia,High income
Czechia,CZE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,42.454744664448,Europe & Central Asia,High income
Denmark,DNK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,1.25476200910246,Europe & Central Asia,High income
Denmark,DNK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,71.8210791777301,Europe & Central Asia,High income
Denmark,DNK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,39.1724308555053,Europe & Central Asia,High income
Denmark,DNK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,62.9918994812027,Europe & Central Asia,High income
Djibouti,DJI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,0.000535247377956907,Middle East & North Africa,Lower middle income
Djibouti,DJI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,1.29851013892346,Middle East & North Africa,Lower middle income
Djibouti,DJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.194500528399956,Middle East & North Africa,Lower middle income
Djibouti,DJI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.0307767242325222,Middle East & North Africa,Lower middle income
Dominica,DMA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,0.116769569850097,Latin America & Caribbean,Upper middle income
Dominica,DMA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,33.133365444965,Latin America & Caribbean,Upper middle income
Dominica,DMA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,8.81484419762881,Latin America & Caribbean,Upper middle income
Dominica,DMA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,1.75154354775146,Latin America & Caribbean,Upper middle income
Dominican Republic,DOM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,10.4164050422929,Latin America & Caribbean,Upper middle income
Dominican Republic,DOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,3.70469235587688,Latin America & Caribbean,Upper middle income
Dominican Republic,DOM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,8.21779340858019,Latin America & Caribbean,Upper middle income
Ecuador,ECU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,9.64939019825196,Latin America & Caribbean,Upper middle income
Ecuador,ECU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,1.46218853556457,Latin America & Caribbean,Upper middle income
Ecuador,ECU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,3.80018261189865,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,7.50322194060135,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.641265037504813,Middle East & North Africa,Lower middle income
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,1.8607538216263,Middle East & North Africa,Lower middle income
El Salvador,SLV,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,10.5207217593532,Latin America & Caribbean,Upper middle income
El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,1.17739726914477,Latin America & Caribbean,Upper middle income
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,12.5118998224239,Latin America & Caribbean,Upper middle income
Equatorial Guinea,GNQ,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.86736558321804,Sub-Saharan Africa,Upper middle income
Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.132354665123789,Sub-Saharan Africa,Upper middle income
Equatorial Guinea,GNQ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.710955396080361,Sub-Saharan Africa,Upper middle income
Eritrea,ERI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,1.359749820986,Sub-Saharan Africa,Low income
Eritrea,ERI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.136711941104496,Sub-Saharan Africa,Low income
Eritrea,ERI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.0,Sub-Saharan Africa,Low income
Estonia,EST,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,37.4242750700252,Europe & Central Asia,High income
Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,28.5769538105646,Europe & Central Asia,High income
Estonia,EST,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,39.8712380914204,Europe & Central Asia,High income
Eswatini,SWZ,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,3.0591100177259,Sub-Saharan Africa,Lower middle income
Eswatini,SWZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.926191777269401,Sub-Saharan Africa,Lower middle income
Eswatini,SWZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,3.16876861651562,Sub-Saharan Africa,Lower middle income
Ethiopia,ETH,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,0.344073371226574,Sub-Saharan Africa,Low income
Ethiopia,ETH,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.0152637672082567,Sub-Saharan Africa,Low income
Ethiopia,ETH,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.026341205254997,Sub-Saharan Africa,Low income
Faroe Islands,FRO,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,54.6438035170707,Europe & Central Asia,High income
Faroe Islands,FRO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,32.916392363397,Europe & Central Asia,High income
Faroe Islands,FRO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,37.1657578345707,Europe & Central Asia,High income
Fiji,FJI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,10.2745957053617,East Asia & Pacific,Upper middle income
Fiji,FJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,1.4968547339902,East Asia & Pacific,Upper middle income
Fiji,FJI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,6.54731962673726,East Asia & Pacific,Upper middle income
Finland,FIN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,0.67617144771398,Europe & Central Asia,High income
Finland,FIN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,55.0366658797319,Europe & Central Asia,High income
Finland,FIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,37.2484617371121,Europe & Central Asia,High income
Finland,FIN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,72.0339932637868,Europe & Central Asia,High income
France,FRA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2000,0.33051229801258,Europe & Central Asia,High income
France,FRA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,57.1368228384248,Europe & Central Asia,High income
France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,14.3079239430677,Europe & Central Asia,High income
France,FRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,48.8408617773499,Europe & Central Asia,High income
French Polynesia,PYF,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,22.3390489188098,East Asia & Pacific,High income
French Polynesia,PYF,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,6.3570635452072,East Asia & Pacific,High income
French Polynesia,PYF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,16.6016884624506,East Asia & Pacific,High income
Gabon,GAB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,3.0554135713233,Sub-Saharan Africa,Upper middle income
Gabon,GAB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,1.21614061828589,Sub-Saharan Africa,Upper middle income
Gabon,GAB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,9.40754422329747,Sub-Saharan Africa,Upper middle income
"Gambia, The",GMB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2000,2.28852767262921,Sub-Saharan Africa,Low income
"Gambia, The",GMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2000,0.921794919066406,Sub-Saharan Africa,Low income
"Gambia, The",GMB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,0.384857506508215,Sub-Saharan Africa,Low income
